Record_Type,Hospital_ID,Hospital_Name,Product_ID,Product_Name,Product_Category,Usage_Family,Movement_Date,Movement_Qty,Current_Stock,Expiry_Date,Consignment_Start_Date
movement,H004,St. Mary’s Diagnostic Center,DK-150,Rapid Test Kit 51,Diagnostic Kits,high,2025-09-28,1,,,2024-10-31
movement,H004,St. Mary’s Diagnostic Center,DK-150,Rapid Test Kit 51,Diagnostic Kits,high,2025-08-25,1,,,2024-10-31
movement,H004,St. Mary’s Diagnostic Center,DK-150,Rapid Test Kit 51,Diagnostic Kits,high,2024-12-17,1,,,2024-10-31
movement,H004,St. Mary’s Diagnostic Center,DK-150,Rapid Test Kit 51,Diagnostic Kits,high,2024-10-12,1,,,2024-10-31
movement,H004,St. Mary’s Diagnostic Center,DK-150,Rapid Test Kit 51,Diagnostic Kits,high,2025-02-08,1,,,2024-10-31
movement,H004,St. Mary’s Diagnostic Center,DK-150,Rapid Test Kit 51,Diagnostic Kits,high,2025-10-29,1,,,2024-10-31
movement,H004,St. Mary’s Diagnostic Center,DK-150,Rapid Test Kit 51,Diagnostic Kits,high,2024-11-06,1,,,2024-10-31
movement,H004,St. Mary’s Diagnostic Center,DK-150,Rapid Test Kit 51,Diagnostic Kits,high,2025-02-17,1,,,2024-10-31
movement,H004,St. Mary’s Diagnostic Center,DK-150,Rapid Test Kit 51,Diagnostic Kits,high,2025-04-03,1,,,2024-10-31
movement,H004,St. Mary’s Diagnostic Center,DK-150,Rapid Test Kit 51,Diagnostic Kits,high,2024-12-30,1,,,2024-10-31
movement,H004,St. Mary’s Diagnostic Center,DK-150,Rapid Test Kit 51,Diagnostic Kits,high,2025-02-17,1,,,2024-10-31
movement,H004,St. Mary’s Diagnostic Center,DK-150,Rapid Test Kit 51,Diagnostic Kits,high,2025-10-19,1,,,2024-10-31
inventory,H004,St. Mary’s Diagnostic Center,DK-151,Cartridge Diagnostic Kit 52,Diagnostic Kits,medium,,,4,2026-09-08,2024-12-13
movement,H004,St. Mary’s Diagnostic Center,DK-151,Cartridge Diagnostic Kit 52,Diagnostic Kits,medium,2025-06-09,1,,,2024-12-13
movement,H004,St. Mary’s Diagnostic Center,DK-151,Cartridge Diagnostic Kit 52,Diagnostic Kits,medium,2025-05-27,1,,,2024-12-13
movement,H004,St. Mary’s Diagnostic Center,DK-151,Cartridge Diagnostic Kit 52,Diagnostic Kits,medium,2025-09-21,1,,,2024-12-13
movement,H004,St. Mary’s Diagnostic Center,DK-151,Cartridge Diagnostic Kit 52,Diagnostic Kits,medium,2024-12-17,1,,,2024-12-13
movement,H004,St. Mary’s Diagnostic Center,DK-151,Cartridge Diagnostic Kit 52,Diagnostic Kits,medium,2024-12-25,1,,,2024-12-13
movement,H004,St. Mary’s Diagnostic Center,DK-151,Cartridge Diagnostic Kit 52,Diagnostic Kits,medium,2025-07-28,1,,,2024-12-13
movement,H004,St. Mary’s Diagnostic Center,DK-151,Cartridge Diagnostic Kit 52,Diagnostic Kits,medium,2025-10-05,1,,,2024-12-13
movement,H004,St. Mary’s Diagnostic Center,DK-151,Cartridge Diagnostic Kit 52,Diagnostic Kits,medium,2025-07-03,1,,,2024-12-13
movement,H004,St. Mary’s Diagnostic Center,DK-151,Cartridge Diagnostic Kit 52,Diagnostic Kits,medium,2025-01-12,1,,,2024-12-13
movement,H004,St. Mary’s Diagnostic Center,DK-151,Cartridge Diagnostic Kit 52,Diagnostic Kits,medium,2025-10-21,1,,,2024-12-13
movement,H004,St. Mary’s Diagnostic Center,DK-151,Cartridge Diagnostic Kit 52,Diagnostic Kits,medium,2025-08-18,1,,,2024-12-13
movement,H004,St. Mary’s Diagnostic Center,DK-151,Cartridge Diagnostic Kit 52,Diagnostic Kits,medium,2025-06-16,1,,,2024-12-13
movement,H004,St. Mary’s Diagnostic Center,DK-151,Cartridge Diagnostic Kit 52,Diagnostic Kits,medium,2025-03-22,1,,,2024-12-13
inventory,H004,St. Mary’s Diagnostic Center,DK-152,Rapid Test Kit 53,Diagnostic Kits,high,,,21,2026-11-04,2024-09-22
movement,H004,St. Mary’s Diagnostic Center,DK-152,Rapid Test Kit 53,Diagnostic Kits,high,2024-10-08,1,,,2024-09-22
movement,H004,St. Mary’s Diagnostic Center,DK-152,Rapid Test Kit 53,Diagnostic Kits,high,2025-06-17,1,,,2024-09-22
movement,H004,St. Mary’s Diagnostic Center,DK-152,Rapid Test Kit 53,Diagnostic Kits,high,2025-04-20,1,,,2024-09-22
movement,H004,St. Mary’s Diagnostic Center,DK-152,Rapid Test Kit 53,Diagnostic Kits,high,2025-08-31,1,,,2024-09-22
movement,H004,St. Mary’s Diagnostic Center,DK-152,Rapid Test Kit 53,Diagnostic Kits,high,2025-11-23,1,,,2024-09-22
movement,H004,St. Mary’s Diagnostic Center,DK-152,Rapid Test Kit 53,Diagnostic Kits,high,2025-06-18,1,,,2024-09-22
movement,H004,St. Mary’s Diagnostic Center,DK-152,Rapid Test Kit 53,Diagnostic Kits,high,2025-07-22,1,,,2024-09-22
movement,H004,St. Mary’s Diagnostic Center,DK-152,Rapid Test Kit 53,Diagnostic Kits,high,2024-10-19,1,,,2024-09-22
movement,H004,St. Mary’s Diagnostic Center,DK-152,Rapid Test Kit 53,Diagnostic Kits,high,2025-08-04,1,,,2024-09-22
movement,H004,St. Mary’s Diagnostic Center,DK-152,Rapid Test Kit 53,Diagnostic Kits,high,2024-11-26,1,,,2024-09-22
movement,H004,St. Mary’s Diagnostic Center,DK-152,Rapid Test Kit 53,Diagnostic Kits,high,2024-11-12,1,,,2024-09-22
movement,H004,St. Mary’s Diagnostic Center,DK-152,Rapid Test Kit 53,Diagnostic Kits,high,2025-01-01,1,,,2024-09-22
movement,H004,St. Mary’s Diagnostic Center,DK-152,Rapid Test Kit 53,Diagnostic Kits,high,2025-04-16,1,,,2024-09-22
movement,H004,St. Mary’s Diagnostic Center,DK-152,Rapid Test Kit 53,Diagnostic Kits,high,2025-07-07,1,,,2024-09-22
movement,H004,St. Mary’s Diagnostic Center,DK-152,Rapid Test Kit 53,Diagnostic Kits,high,2025-05-25,1,,,2024-09-22
movement,H004,St. Mary’s Diagnostic Center,DK-152,Rapid Test Kit 53,Diagnostic Kits,high,2025-09-18,1,,,2024-09-22
movement,H004,St. Mary’s Diagnostic Center,DK-152,Rapid Test Kit 53,Diagnostic Kits,high,2024-12-13,1,,,2024-09-22
movement,H004,St. Mary’s Diagnostic Center,DK-152,Rapid Test Kit 53,Diagnostic Kits,high,2024-11-15,1,,,2024-09-22
movement,H004,St. Mary’s Diagnostic Center,DK-152,Rapid Test Kit 53,Diagnostic Kits,high,2025-06-09,1,,,2024-09-22
movement,H004,St. Mary’s Diagnostic Center,DK-152,Rapid Test Kit 53,Diagnostic Kits,high,2025-03-25,1,,,2024-09-22
movement,H004,St. Mary’s Diagnostic Center,DK-152,Rapid Test Kit 53,Diagnostic Kits,high,2025-04-03,1,,,2024-09-22
movement,H004,St. Mary’s Diagnostic Center,DK-152,Rapid Test Kit 53,Diagnostic Kits,high,2025-04-11,1,,,2024-09-22
movement,H004,St. Mary’s Diagnostic Center,DK-152,Rapid Test Kit 53,Diagnostic Kits,high,2025-05-26,1,,,2024-09-22
movement,H004,St. Mary’s Diagnostic Center,DK-152,Rapid Test Kit 53,Diagnostic Kits,high,2024-10-25,1,,,2024-09-22
movement,H004,St. Mary’s Diagnostic Center,DK-152,Rapid Test Kit 53,Diagnostic Kits,high,2025-06-22,1,,,2024-09-22
movement,H004,St. Mary’s Diagnostic Center,DK-152,Rapid Test Kit 53,Diagnostic Kits,high,2025-03-21,1,,,2024-09-22
movement,H004,St. Mary’s Diagnostic Center,DK-152,Rapid Test Kit 53,Diagnostic Kits,high,2025-02-16,1,,,2024-09-22
movement,H004,St. Mary’s Diagnostic Center,DK-152,Rapid Test Kit 53,Diagnostic Kits,high,2025-10-01,1,,,2024-09-22
movement,H004,St. Mary’s Diagnostic Center,DK-152,Rapid Test Kit 53,Diagnostic Kits,high,2025-08-28,1,,,2024-09-22
movement,H004,St. Mary’s Diagnostic Center,DK-152,Rapid Test Kit 53,Diagnostic Kits,high,2024-12-30,1,,,2024-09-22
movement,H004,St. Mary’s Diagnostic Center,DK-152,Rapid Test Kit 53,Diagnostic Kits,high,2025-01-19,1,,,2024-09-22
movement,H004,St. Mary’s Diagnostic Center,DK-152,Rapid Test Kit 53,Diagnostic Kits,high,2025-10-15,1,,,2024-09-22
movement,H004,St. Mary’s Diagnostic Center,DK-152,Rapid Test Kit 53,Diagnostic Kits,high,2025-07-05,1,,,2024-09-22
movement,H004,St. Mary’s Diagnostic Center,DK-152,Rapid Test Kit 53,Diagnostic Kits,high,2025-09-15,1,,,2024-09-22
movement,H004,St. Mary’s Diagnostic Center,DK-152,Rapid Test Kit 53,Diagnostic Kits,high,2025-02-23,1,,,2024-09-22
movement,H004,St. Mary’s Diagnostic Center,DK-152,Rapid Test Kit 53,Diagnostic Kits,high,2025-08-17,1,,,2024-09-22
movement,H004,St. Mary’s Diagnostic Center,DK-152,Rapid Test Kit 53,Diagnostic Kits,high,2025-07-14,1,,,2024-09-22
movement,H004,St. Mary’s Diagnostic Center,DK-152,Rapid Test Kit 53,Diagnostic Kits,high,2024-11-15,1,,,2024-09-22
inventory,H004,St. Mary’s Diagnostic Center,DK-153,Sample Collection Kit 54,Diagnostic Kits,medium,,,4,2026-01-14,2025-04-01
movement,H004,St. Mary’s Diagnostic Center,DK-153,Sample Collection Kit 54,Diagnostic Kits,medium,2024-10-05,1,,,2025-04-01
movement,H004,St. Mary’s Diagnostic Center,DK-153,Sample Collection Kit 54,Diagnostic Kits,medium,2025-02-01,1,,,2025-04-01
movement,H004,St. Mary’s Diagnostic Center,DK-153,Sample Collection Kit 54,Diagnostic Kits,medium,2025-02-02,1,,,2025-04-01
movement,H004,St. Mary’s Diagnostic Center,DK-153,Sample Collection Kit 54,Diagnostic Kits,medium,2025-05-02,1,,,2025-04-01
movement,H004,St. Mary’s Diagnostic Center,DK-153,Sample Collection Kit 54,Diagnostic Kits,medium,2024-10-28,1,,,2025-04-01
movement,H004,St. Mary’s Diagnostic Center,DK-153,Sample Collection Kit 54,Diagnostic Kits,medium,2025-01-27,1,,,2025-04-01
movement,H004,St. Mary’s Diagnostic Center,DK-153,Sample Collection Kit 54,Diagnostic Kits,medium,2025-08-09,1,,,2025-04-01
movement,H004,St. Mary’s Diagnostic Center,DK-153,Sample Collection Kit 54,Diagnostic Kits,medium,2025-11-07,1,,,2025-04-01
movement,H004,St. Mary’s Diagnostic Center,DK-153,Sample Collection Kit 54,Diagnostic Kits,medium,2025-02-16,1,,,2025-04-01
movement,H004,St. Mary’s Diagnostic Center,DK-153,Sample Collection Kit 54,Diagnostic Kits,medium,2025-07-15,1,,,2025-04-01
movement,H004,St. Mary’s Diagnostic Center,DK-153,Sample Collection Kit 54,Diagnostic Kits,medium,2025-02-20,1,,,2025-04-01
movement,H004,St. Mary’s Diagnostic Center,DK-153,Sample Collection Kit 54,Diagnostic Kits,medium,2025-02-22,1,,,2025-04-01
movement,H004,St. Mary’s Diagnostic Center,DK-153,Sample Collection Kit 54,Diagnostic Kits,medium,2025-03-29,1,,,2025-04-01
movement,H004,St. Mary’s Diagnostic Center,DK-153,Sample Collection Kit 54,Diagnostic Kits,medium,2024-12-26,1,,,2025-04-01
movement,H004,St. Mary’s Diagnostic Center,DK-153,Sample Collection Kit 54,Diagnostic Kits,medium,2024-10-25,1,,,2025-04-01
movement,H004,St. Mary’s Diagnostic Center,DK-153,Sample Collection Kit 54,Diagnostic Kits,medium,2025-09-10,1,,,2025-04-01
movement,H004,St. Mary’s Diagnostic Center,DK-153,Sample Collection Kit 54,Diagnostic Kits,medium,2025-05-22,1,,,2025-04-01
movement,H004,St. Mary’s Diagnostic Center,DK-153,Sample Collection Kit 54,Diagnostic Kits,medium,2025-05-09,1,,,2025-04-01
movement,H004,St. Mary’s Diagnostic Center,DK-153,Sample Collection Kit 54,Diagnostic Kits,medium,2025-08-03,1,,,2025-04-01
movement,H004,St. Mary’s Diagnostic Center,DK-153,Sample Collection Kit 54,Diagnostic Kits,medium,2024-10-26,1,,,2025-04-01
inventory,H004,St. Mary’s Diagnostic Center,DK-154,Specialty Diagnostic Kit 55,Diagnostic Kits,low,,,8,2027-04-15,2024-12-13
movement,H004,St. Mary’s Diagnostic Center,DK-154,Specialty Diagnostic Kit 55,Diagnostic Kits,low,2025-05-06,1,,,2024-12-13
movement,H004,St. Mary’s Diagnostic Center,DK-154,Specialty Diagnostic Kit 55,Diagnostic Kits,low,2025-05-23,1,,,2024-12-13
movement,H004,St. Mary’s Diagnostic Center,DK-154,Specialty Diagnostic Kit 55,Diagnostic Kits,low,2025-03-13,1,,,2024-12-13
movement,H004,St. Mary’s Diagnostic Center,DK-154,Specialty Diagnostic Kit 55,Diagnostic Kits,low,2025-11-20,1,,,2024-12-13
inventory,H004,St. Mary’s Diagnostic Center,DK-155,Sample Collection Kit 56,Diagnostic Kits,medium,,,39,2026-06-13,2025-01-08
movement,H004,St. Mary’s Diagnostic Center,DK-155,Sample Collection Kit 56,Diagnostic Kits,medium,2025-09-05,1,,,2025-01-08
movement,H004,St. Mary’s Diagnostic Center,DK-155,Sample Collection Kit 56,Diagnostic Kits,medium,2025-08-26,1,,,2025-01-08
movement,H004,St. Mary’s Diagnostic Center,DK-155,Sample Collection Kit 56,Diagnostic Kits,medium,2025-02-09,1,,,2025-01-08
movement,H004,St. Mary’s Diagnostic Center,DK-155,Sample Collection Kit 56,Diagnostic Kits,medium,2025-02-09,1,,,2025-01-08
movement,H004,St. Mary’s Diagnostic Center,DK-155,Sample Collection Kit 56,Diagnostic Kits,medium,2024-12-23,1,,,2025-01-08
movement,H004,St. Mary’s Diagnostic Center,DK-155,Sample Collection Kit 56,Diagnostic Kits,medium,2025-09-12,1,,,2025-01-08
movement,H004,St. Mary’s Diagnostic Center,DK-155,Sample Collection Kit 56,Diagnostic Kits,medium,2024-11-14,1,,,2025-01-08
movement,H004,St. Mary’s Diagnostic Center,DK-155,Sample Collection Kit 56,Diagnostic Kits,medium,2024-11-16,1,,,2025-01-08
movement,H004,St. Mary’s Diagnostic Center,DK-155,Sample Collection Kit 56,Diagnostic Kits,medium,2025-03-23,1,,,2025-01-08
movement,H004,St. Mary’s Diagnostic Center,DK-155,Sample Collection Kit 56,Diagnostic Kits,medium,2025-05-26,1,,,2025-01-08
movement,H004,St. Mary’s Diagnostic Center,DK-155,Sample Collection Kit 56,Diagnostic Kits,medium,2025-11-05,1,,,2025-01-08
movement,H004,St. Mary’s Diagnostic Center,DK-155,Sample Collection Kit 56,Diagnostic Kits,medium,2025-08-05,1,,,2025-01-08
inventory,H004,St. Mary’s Diagnostic Center,DK-156,Reagent Pack 57,Diagnostic Kits,medium,,,14,2026-02-28,2024-09-03
movement,H004,St. Mary’s Diagnostic Center,DK-156,Reagent Pack 57,Diagnostic Kits,medium,2025-11-04,1,,,2024-09-03
movement,H004,St. Mary’s Diagnostic Center,DK-156,Reagent Pack 57,Diagnostic Kits,medium,2024-12-18,1,,,2024-09-03
movement,H004,St. Mary’s Diagnostic Center,DK-156,Reagent Pack 57,Diagnostic Kits,medium,2025-08-12,1,,,2024-09-03
movement,H004,St. Mary’s Diagnostic Center,DK-156,Reagent Pack 57,Diagnostic Kits,medium,2025-03-05,1,,,2024-09-03
movement,H004,St. Mary’s Diagnostic Center,DK-156,Reagent Pack 57,Diagnostic Kits,medium,2024-10-16,1,,,2024-09-03
movement,H004,St. Mary’s Diagnostic Center,DK-156,Reagent Pack 57,Diagnostic Kits,medium,2025-05-25,1,,,2024-09-03
movement,H004,St. Mary’s Diagnostic Center,DK-156,Reagent Pack 57,Diagnostic Kits,medium,2025-05-11,1,,,2024-09-03
movement,H004,St. Mary’s Diagnostic Center,DK-156,Reagent Pack 57,Diagnostic Kits,medium,2025-03-30,1,,,2024-09-03
movement,H004,St. Mary’s Diagnostic Center,DK-156,Reagent Pack 57,Diagnostic Kits,medium,2025-04-07,1,,,2024-09-03
movement,H004,St. Mary’s Diagnostic Center,DK-156,Reagent Pack 57,Diagnostic Kits,medium,2025-11-02,1,,,2024-09-03
movement,H004,St. Mary’s Diagnostic Center,DK-156,Reagent Pack 57,Diagnostic Kits,medium,2025-11-05,1,,,2024-09-03
movement,H004,St. Mary’s Diagnostic Center,DK-156,Reagent Pack 57,Diagnostic Kits,medium,2024-12-28,1,,,2024-09-03
movement,H004,St. Mary’s Diagnostic Center,DK-156,Reagent Pack 57,Diagnostic Kits,medium,2025-06-13,1,,,2024-09-03
movement,H004,St. Mary’s Diagnostic Center,DK-156,Reagent Pack 57,Diagnostic Kits,medium,2025-10-04,1,,,2024-09-03
movement,H004,St. Mary’s Diagnostic Center,DK-156,Reagent Pack 57,Diagnostic Kits,medium,2024-11-30,1,,,2024-09-03
inventory,H004,St. Mary’s Diagnostic Center,DK-157,Sample Collection Kit 58,Diagnostic Kits,medium,,,40,2026-10-02,2024-08-17
movement,H004,St. Mary’s Diagnostic Center,DK-157,Sample Collection Kit 58,Diagnostic Kits,medium,2025-05-17,1,,,2024-08-17
movement,H004,St. Mary’s Diagnostic Center,DK-157,Sample Collection Kit 58,Diagnostic Kits,medium,2024-12-26,1,,,2024-08-17
movement,H004,St. Mary’s Diagnostic Center,DK-157,Sample Collection Kit 58,Diagnostic Kits,medium,2025-05-16,1,,,2024-08-17
movement,H004,St. Mary’s Diagnostic Center,DK-157,Sample Collection Kit 58,Diagnostic Kits,medium,2025-05-22,1,,,2024-08-17
movement,H004,St. Mary’s Diagnostic Center,DK-157,Sample Collection Kit 58,Diagnostic Kits,medium,2025-01-29,1,,,2024-08-17
movement,H004,St. Mary’s Diagnostic Center,DK-157,Sample Collection Kit 58,Diagnostic Kits,medium,2024-12-26,1,,,2024-08-17
movement,H004,St. Mary’s Diagnostic Center,DK-157,Sample Collection Kit 58,Diagnostic Kits,medium,2025-10-17,1,,,2024-08-17
movement,H004,St. Mary’s Diagnostic Center,DK-157,Sample Collection Kit 58,Diagnostic Kits,medium,2025-03-06,1,,,2024-08-17
movement,H004,St. Mary’s Diagnostic Center,DK-157,Sample Collection Kit 58,Diagnostic Kits,medium,2025-07-20,1,,,2024-08-17
movement,H004,St. Mary’s Diagnostic Center,DK-157,Sample Collection Kit 58,Diagnostic Kits,medium,2025-05-17,1,,,2024-08-17
movement,H004,St. Mary’s Diagnostic Center,DK-157,Sample Collection Kit 58,Diagnostic Kits,medium,2025-08-03,1,,,2024-08-17
movement,H004,St. Mary’s Diagnostic Center,DK-157,Sample Collection Kit 58,Diagnostic Kits,medium,2025-03-06,1,,,2024-08-17
movement,H004,St. Mary’s Diagnostic Center,DK-157,Sample Collection Kit 58,Diagnostic Kits,medium,2025-05-02,1,,,2024-08-17
movement,H004,St. Mary’s Diagnostic Center,DK-157,Sample Collection Kit 58,Diagnostic Kits,medium,2025-05-29,1,,,2024-08-17
movement,H004,St. Mary’s Diagnostic Center,DK-157,Sample Collection Kit 58,Diagnostic Kits,medium,2024-10-03,1,,,2024-08-17
movement,H004,St. Mary’s Diagnostic Center,DK-157,Sample Collection Kit 58,Diagnostic Kits,medium,2025-06-02,1,,,2024-08-17
movement,H004,St. Mary’s Diagnostic Center,DK-157,Sample Collection Kit 58,Diagnostic Kits,medium,2025-03-21,1,,,2024-08-17
movement,H004,St. Mary’s Diagnostic Center,DK-157,Sample Collection Kit 58,Diagnostic Kits,medium,2024-10-16,1,,,2024-08-17
movement,H004,St. Mary’s Diagnostic Center,DK-157,Sample Collection Kit 58,Diagnostic Kits,medium,2025-03-24,1,,,2024-08-17
inventory,H004,St. Mary’s Diagnostic Center,DK-158,Specialty Diagnostic Kit 59,Diagnostic Kits,low,,,32,2026-05-17,2025-05-07
movement,H004,St. Mary’s Diagnostic Center,DK-158,Specialty Diagnostic Kit 59,Diagnostic Kits,low,2025-10-17,1,,,2025-05-07
movement,H004,St. Mary’s Diagnostic Center,DK-158,Specialty Diagnostic Kit 59,Diagnostic Kits,low,2025-03-07,1,,,2025-05-07
movement,H004,St. Mary’s Diagnostic Center,DK-158,Specialty Diagnostic Kit 59,Diagnostic Kits,low,2024-12-31,1,,,2025-05-07
movement,H004,St. Mary’s Diagnostic Center,DK-158,Specialty Diagnostic Kit 59,Diagnostic Kits,low,2025-07-05,1,,,2025-05-07
movement,H004,St. Mary’s Diagnostic Center,DK-158,Specialty Diagnostic Kit 59,Diagnostic Kits,low,2025-08-09,1,,,2025-05-07
movement,H004,St. Mary’s Diagnostic Center,DK-158,Specialty Diagnostic Kit 59,Diagnostic Kits,low,2025-09-10,1,,,2025-05-07
inventory,H004,St. Mary’s Diagnostic Center,DK-159,Rapid Test Kit 60,Diagnostic Kits,high,,,10,2026-12-31,2025-02-04
movement,H004,St. Mary’s Diagnostic Center,DK-159,Rapid Test Kit 60,Diagnostic Kits,high,2025-04-27,1,,,2025-02-04
movement,H004,St. Mary’s Diagnostic Center,DK-159,Rapid Test Kit 60,Diagnostic Kits,high,2024-10-06,1,,,2025-02-04
movement,H004,St. Mary’s Diagnostic Center,DK-159,Rapid Test Kit 60,Diagnostic Kits,high,2025-06-09,1,,,2025-02-04
movement,H004,St. Mary’s Diagnostic Center,DK-159,Rapid Test Kit 60,Diagnostic Kits,high,2024-11-22,1,,,2025-02-04
movement,H004,St. Mary’s Diagnostic Center,DK-159,Rapid Test Kit 60,Diagnostic Kits,high,2025-09-28,1,,,2025-02-04
movement,H004,St. Mary’s Diagnostic Center,DK-159,Rapid Test Kit 60,Diagnostic Kits,high,2025-03-24,1,,,2025-02-04
movement,H004,St. Mary’s Diagnostic Center,DK-159,Rapid Test Kit 60,Diagnostic Kits,high,2024-12-15,1,,,2025-02-04
movement,H004,St. Mary’s Diagnostic Center,DK-159,Rapid Test Kit 60,Diagnostic Kits,high,2025-03-25,1,,,2025-02-04
movement,H004,St. Mary’s Diagnostic Center,DK-159,Rapid Test Kit 60,Diagnostic Kits,high,2025-03-25,1,,,2025-02-04
movement,H004,St. Mary’s Diagnostic Center,DK-159,Rapid Test Kit 60,Diagnostic Kits,high,2025-08-10,1,,,2025-02-04
movement,H004,St. Mary’s Diagnostic Center,DK-159,Rapid Test Kit 60,Diagnostic Kits,high,2025-01-27,1,,,2025-02-04
movement,H004,St. Mary’s Diagnostic Center,DK-159,Rapid Test Kit 60,Diagnostic Kits,high,2025-09-04,1,,,2025-02-04
movement,H004,St. Mary’s Diagnostic Center,DK-159,Rapid Test Kit 60,Diagnostic Kits,high,2024-12-29,1,,,2025-02-04
movement,H004,St. Mary’s Diagnostic Center,DK-159,Rapid Test Kit 60,Diagnostic Kits,high,2025-04-29,1,,,2025-02-04
movement,H004,St. Mary’s Diagnostic Center,DK-159,Rapid Test Kit 60,Diagnostic Kits,high,2025-11-14,1,,,2025-02-04
movement,H004,St. Mary’s Diagnostic Center,DK-159,Rapid Test Kit 60,Diagnostic Kits,high,2025-07-24,1,,,2025-02-04
movement,H004,St. Mary’s Diagnostic Center,DK-159,Rapid Test Kit 60,Diagnostic Kits,high,2025-11-03,1,,,2025-02-04
movement,H004,St. Mary’s Diagnostic Center,DK-159,Rapid Test Kit 60,Diagnostic Kits,high,2025-09-21,1,,,2025-02-04
movement,H004,St. Mary’s Diagnostic Center,DK-159,Rapid Test Kit 60,Diagnostic Kits,high,2025-02-05,1,,,2025-02-04
movement,H004,St. Mary’s Diagnostic Center,DK-159,Rapid Test Kit 60,Diagnostic Kits,high,2025-01-26,1,,,2025-02-04
movement,H004,St. Mary’s Diagnostic Center,DK-159,Rapid Test Kit 60,Diagnostic Kits,high,2025-09-04,1,,,2025-02-04
movement,H004,St. Mary’s Diagnostic Center,DK-159,Rapid Test Kit 60,Diagnostic Kits,high,2025-09-18,1,,,2025-02-04
movement,H004,St. Mary’s Diagnostic Center,DK-159,Rapid Test Kit 60,Diagnostic Kits,high,2025-01-07,1,,,2025-02-04
